ts,home,device,power_w
2026-01-23T12:15:00,Alex,dishwasher,1061.5
2026-01-23T12:15:00,Dorm A - Floor 3,gaming_pc,624.0
2026-01-23T12:15:00,Dorm B - Floor 1,hvac,489.7
2026-01-23T12:15:00,GreenHouse,dishwasher,1157.0
2026-01-23T12:15:00,PeakBusters,hvac,480.4
2026-01-23T12:15:00,SunChasers,ev_charger,3099.6
2026-01-23T12:15:00,VoltRiders,ev_charger,2730.3
2026-01-23T12:20:00,Alex,dishwasher,1073.5
2026-01-23T12:20:00,Dorm A - Floor 3,hvac,493.6
2026-01-23T12:20:00,Dorm B - Floor 1,gaming_pc,658.8
2026-01-23T12:20:00,GreenHouse,dishwasher,1089.0
2026-01-23T12:20:00,PeakBusters,hvac,454.6
2026-01-23T12:20:00,SunChasers,ev_charger,2435.8
2026-01-23T12:20:00,VoltRiders,ev_charger,3264.6
2026-01-23T12:25:00,Alex,dishwasher,1022.7
2026-01-23T12:25:00,Dorm A - Floor 3,hvac,433.3
2026-01-23T12:25:00,Dorm B - Floor 1,gaming_pc,557.4
2026-01-23T12:25:00,GreenHouse,dishwasher,962.7
2026-01-23T12:25:00,PeakBusters,hvac,495.6
2026-01-23T12:25:00,SunChasers,ev_charger,3148.2
2026-01-23T12:25:00,VoltRiders,ev_charger,3086.7
2026-01-23T12:30:00,Alex,dishwasher,1116.0
2026-01-23T12:30:00,Dorm A - Floor 3,gaming_pc,522.9
2026-01-23T12:30:00,Dorm B - Floor 1,gaming_pc,525.2
2026-01-23T12:30:00,GreenHouse,dishwasher,1133.5
2026-01-23T12:30:00,PeakBusters,hvac,458.7
2026-01-23T12:30:00,SunChasers,ev_charger,2687.7
2026-01-23T12:30:00,VoltRiders,ev_charger,3087.1
2026-01-23T12:35:00,Alex,dishwasher,944.3
2026-01-23T12:35:00,Dorm A - Floor 3,hvac,400.3
2026-01-23T12:35:00,Dorm B - Floor 1,hvac,482.7
2026-01-23T12:35:00,GreenHouse,dishwasher,865.3
2026-01-23T12:35:00,PeakBusters,gaming_pc,652.8
2026-01-23T12:35:00,SunChasers,ev_charger,3220.7
2026-01-23T12:35:00,VoltRiders,ev_charger,3050.8
2026-01-23T12:40:00,Alex,dishwasher,980.6
2026-01-23T12:40:00,Dorm A - Floor 3,hvac,473.4
2026-01-23T12:40:00,Dorm B - Floor 1,gaming_pc,554.3
2026-01-23T12:40:00,GreenHouse,dishwasher,949.9
2026-01-23T12:40:00,PeakBusters,gaming_pc,603.2
2026-01-23T12:40:00,SunChasers,ev_charger,3164.1
2026-01-23T12:40:00,VoltRiders,ev_charger,2811.6
2026-01-23T12:45:00,Alex,dishwasher,1057.0
2026-01-23T12:45:00,Dorm A - Floor 3,gaming_pc,632.7
2026-01-23T12:45:00,Dorm B - Floor 1,gaming_pc,559.7
2026-01-23T12:45:00,GreenHouse,dishwasher,890.9
2026-01-23T12:45:00,PeakBusters,gaming_pc,528.7
2026-01-23T12:45:00,SunChasers,ev_charger,2706.4
2026-01-23T12:45:00,VoltRiders,ev_charger,2343.6
2026-01-23T12:50:00,Alex,dishwasher,1075.2
2026-01-23T12:50:00,Dorm A - Floor 3,gaming_pc,599.9
2026-01-23T12:50:00,Dorm B - Floor 1,hvac,424.8
2026-01-23T12:50:00,GreenHouse,dishwasher,1005.9
2026-01-23T12:50:00,PeakBusters,gaming_pc,659.7
2026-01-23T12:50:00,SunChasers,ev_charger,2934.4
2026-01-23T12:50:00,VoltRiders,ev_charger,2770.3
2026-01-23T12:55:00,Alex,dishwasher,1078.0
2026-01-23T12:55:00,Dorm A - Floor 3,gaming_pc,622.8
2026-01-23T12:55:00,Dorm B - Floor 1,hvac,406.6
2026-01-23T12:55:00,GreenHouse,dishwasher,1031.0
2026-01-23T12:55:00,PeakBusters,gaming_pc,634.4
2026-01-23T12:55:00,SunChasers,ev_charger,2416.1
2026-01-23T12:55:00,VoltRiders,ev_charger,3263.6
2026-01-23T13:00:00,Alex,dishwasher,1112.6
2026-01-23T13:00:00,Dorm A - Floor 3,hvac,498.7
2026-01-23T13:00:00,Dorm B - Floor 1,gaming_pc,628.7
2026-01-23T13:00:00,GreenHouse,dishwasher,1041.3
2026-01-23T13:00:00,PeakBusters,gaming_pc,563.8
2026-01-23T13:00:00,SunChasers,ev_charger,2477.6
2026-01-23T13:00:00,VoltRiders,ev_charger,2566.8
2026-01-23T13:05:00,Alex,dishwasher,1022.2
2026-01-23T13:05:00,Dorm A - Floor 3,hvac,268.1
2026-01-23T13:05:00,Dorm B - Floor 1,hvac,271.2
2026-01-23T13:05:00,GreenHouse,dishwasher,1165.3
2026-01-23T13:05:00,PeakBusters,hvac,256.5
2026-01-23T13:05:00,SunChasers,ev_charger,2396.2
2026-01-23T13:05:00,VoltRiders,ev_charger,2540.9
2026-01-23T13:10:00,Alex,dishwasher,1131.4
2026-01-23T13:10:00,Dorm A - Floor 3,hvac,252.0
2026-01-23T13:10:00,Dorm B - Floor 1,hvac,266.8
2026-01-23T13:10:00,GreenHouse,dishwasher,890.7
2026-01-23T13:10:00,PeakBusters,idle,208.8
2026-01-23T13:10:00,SunChasers,ev_charger,3142.1
2026-01-23T13:10:00,VoltRiders,ev_charger,2523.2
2026-01-23T13:15:00,Alex,dishwasher,914.8
2026-01-23T13:15:00,Dorm A - Floor 3,hvac,278.2
2026-01-23T13:15:00,Dorm B - Floor 1,hvac,264.0
2026-01-23T13:15:00,GreenHouse,dishwasher,1097.6
2026-01-23T13:15:00,PeakBusters,idle,242.8
2026-01-23T13:15:00,SunChasers,ev_charger,2716.6
2026-01-23T13:15:00,VoltRiders,ev_charger,3236.7
2026-01-23T13:20:00,Alex,dishwasher,952.2
2026-01-23T13:20:00,Dorm A - Floor 3,hvac,264.4
2026-01-23T13:20:00,Dorm B - Floor 1,idle,234.8
2026-01-23T13:20:00,GreenHouse,dishwasher,885.3
2026-01-23T13:20:00,PeakBusters,hvac,256.2
2026-01-23T13:20:00,SunChasers,ev_charger,3064.6
2026-01-23T13:20:00,VoltRiders,ev_charger,2941.1
2026-01-23T13:25:00,Alex,dishwasher,1040.4
2026-01-23T13:25:00,Dorm A - Floor 3,idle,238.6
2026-01-23T13:25:00,Dorm B - Floor 1,idle,217.1
2026-01-23T13:25:00,GreenHouse,dishwasher,1151.1
2026-01-23T13:25:00,PeakBusters,idle,247.6
2026-01-23T13:25:00,SunChasers,ev_charger,3302.6
2026-01-23T13:25:00,VoltRiders,ev_charger,2800.7
2026-01-23T13:30:00,Alex,dishwasher,1009.6
2026-01-23T13:30:00,Dorm A - Floor 3,idle,211.5
2026-01-23T13:30:00,Dorm B - Floor 1,hvac,267.9
2026-01-23T13:30:00,GreenHouse,dishwasher,997.3
2026-01-23T13:30:00,PeakBusters,hvac,269.9
2026-01-23T13:30:00,SunChasers,ev_charger,3005.5
2026-01-23T13:30:00,VoltRiders,ev_charger,2546.1
2026-01-23T13:35:00,Alex,dishwasher,1058.8
2026-01-23T13:35:00,Dorm A - Floor 3,idle,214.5
2026-01-23T13:35:00,Dorm B - Floor 1,idle,220.2
2026-01-23T13:35:00,GreenHouse,dishwasher,937.0
2026-01-23T13:35:00,PeakBusters,hvac,278.9
2026-01-23T13:35:00,SunChasers,ev_charger,2418.7
2026-01-23T13:35:00,VoltRiders,ev_charger,2338.6
2026-01-23T13:40:00,Alex,dishwasher,986.4
2026-01-23T13:40:00,Dorm A - Floor 3,idle,227.0
2026-01-23T13:40:00,Dorm B - Floor 1,idle,211.2
2026-01-23T13:40:00,GreenHouse,dishwasher,935.6
2026-01-23T13:40:00,PeakBusters,idle,225.5
2026-01-23T13:40:00,SunChasers,ev_charger,2893.9
2026-01-23T13:40:00,VoltRiders,ev_charger,3115.1
2026-01-23T13:45:00,Alex,dishwasher,888.9
2026-01-23T13:45:00,Dorm A - Floor 3,idle,233.8
2026-01-23T13:45:00,Dorm B - Floor 1,hvac,277.2
2026-01-23T13:45:00,GreenHouse,dishwasher,946.7
2026-01-23T13:45:00,PeakBusters,idle,248.9
2026-01-23T13:45:00,SunChasers,ev_charger,2933.4
2026-01-23T13:45:00,VoltRiders,ev_charger,2556.5
2026-01-23T13:50:00,Alex,dishwasher,902.5
2026-01-23T13:50:00,Dorm A - Floor 3,idle,229.7
2026-01-23T13:50:00,Dorm B - Floor 1,idle,196.5
2026-01-23T13:50:00,GreenHouse,dishwasher,1046.0
2026-01-23T13:50:00,PeakBusters,idle,248.1
2026-01-23T13:50:00,SunChasers,ev_charger,2616.9
2026-01-23T13:50:00,VoltRiders,ev_charger,2976.7
2026-01-23T13:55:00,Alex,dishwasher,892.7
2026-01-23T13:55:00,Dorm A - Floor 3,hvac,253.7
2026-01-23T13:55:00,Dorm B - Floor 1,idle,226.4
2026-01-23T13:55:00,GreenHouse,dishwasher,1067.2
2026-01-23T13:55:00,PeakBusters,idle,213.3
2026-01-23T13:55:00,SunChasers,ev_charger,2863.0
2026-01-23T13:55:00,VoltRiders,ev_charger,3140.8
2026-01-23T14:00:00,Alex,dishwasher,962.0
2026-01-23T14:00:00,Dorm A - Floor 3,idle,213.0
2026-01-23T14:00:00,Dorm B - Floor 1,idle,241.6
2026-01-23T14:00:00,GreenHouse,dishwasher,1044.3
2026-01-23T14:00:00,PeakBusters,idle,249.2
2026-01-23T14:00:00,SunChasers,ev_charger,3072.0
2026-01-23T14:00:00,VoltRiders,ev_charger,2324.0
2026-01-23T14:05:00,Alex,idle,213.3
2026-01-23T14:05:00,Dorm A - Floor 3,idle,238.8
2026-01-23T14:05:00,Dorm B - Floor 1,idle,231.2
2026-01-23T14:05:00,GreenHouse,idle,205.1
2026-01-23T14:05:00,PeakBusters,idle,203.5
2026-01-23T14:05:00,SunChasers,idle,247.1
2026-01-23T14:05:00,VoltRiders,idle,228.0
2026-01-23T14:10:00,Alex,idle,209.6
2026-01-23T14:10:00,Dorm A - Floor 3,hvac,269.8
2026-01-23T14:10:00,Dorm B - Floor 1,hvac,262.5
2026-01-23T14:10:00,GreenHouse,idle,199.0
2026-01-23T14:10:00,PeakBusters,hvac,262.5
2026-01-23T14:10:00,SunChasers,idle,236.0
2026-01-23T14:10:00,VoltRiders,idle,210.9
2026-01-23T14:15:00,Alex,idle,205.5
2026-01-23T14:15:00,Dorm A - Floor 3,hvac,251.1
2026-01-23T14:15:00,Dorm B - Floor 1,hvac,260.2
2026-01-23T14:15:00,GreenHouse,idle,232.0
2026-01-23T14:15:00,PeakBusters,hvac,263.9
2026-01-23T14:15:00,SunChasers,idle,235.9
2026-01-23T14:15:00,VoltRiders,idle,247.4
2026-01-23T14:20:00,Alex,idle,184.3
2026-01-23T14:20:00,Dorm A - Floor 3,idle,229.5
2026-01-23T14:20:00,Dorm B - Floor 1,idle,230.9
2026-01-23T14:20:00,GreenHouse,idle,185.7
2026-01-23T14:20:00,PeakBusters,idle,235.3
2026-01-23T14:20:00,SunChasers,idle,235.5
2026-01-23T14:20:00,VoltRiders,idle,224.2
2026-01-23T14:25:00,Alex,idle,222.1
2026-01-23T14:25:00,Dorm A - Floor 3,hvac,260.0
2026-01-23T14:25:00,Dorm B - Floor 1,idle,236.9
2026-01-23T14:25:00,GreenHouse,idle,192.1
2026-01-23T14:25:00,PeakBusters,idle,247.8
2026-01-23T14:25:00,SunChasers,idle,190.5
2026-01-23T14:25:00,VoltRiders,idle,202.0
2026-01-23T14:30:00,Alex,idle,217.6
2026-01-23T14:30:00,Dorm A - Floor 3,idle,211.0
2026-01-23T14:30:00,Dorm B - Floor 1,idle,219.8
2026-01-23T14:30:00,GreenHouse,idle,208.2
2026-01-23T14:30:00,PeakBusters,idle,238.7
2026-01-23T14:30:00,SunChasers,idle,218.6
2026-01-23T14:30:00,VoltRiders,idle,221.2
2026-01-23T14:35:00,Alex,idle,224.2
2026-01-23T14:35:00,Dorm A - Floor 3,idle,204.9
2026-01-23T14:35:00,Dorm B - Floor 1,idle,247.8
2026-01-23T14:35:00,GreenHouse,idle,211.9
2026-01-23T14:35:00,PeakBusters,idle,217.8
2026-01-23T14:35:00,SunChasers,hvac,256.4
2026-01-23T14:35:00,VoltRiders,idle,249.8
2026-01-23T14:40:00,Alex,idle,192.3
2026-01-23T14:40:00,Dorm A - Floor 3,idle,221.0
2026-01-23T14:40:00,Dorm B - Floor 1,idle,229.0
2026-01-23T14:40:00,GreenHouse,idle,236.0
2026-01-23T14:40:00,PeakBusters,hvac,261.0
2026-01-23T14:40:00,SunChasers,hvac,257.1
2026-01-23T14:40:00,VoltRiders,idle,202.2
2026-01-23T14:45:00,Alex,idle,207.2
2026-01-23T14:45:00,Dorm A - Floor 3,hvac,273.4
2026-01-23T14:45:00,Dorm B - Floor 1,idle,212.3
2026-01-23T14:45:00,GreenHouse,idle,195.5
2026-01-23T14:45:00,PeakBusters,idle,242.3
2026-01-23T14:45:00,SunChasers,idle,192.7
2026-01-23T14:45:00,VoltRiders,idle,194.0
2026-01-23T14:50:00,Alex,idle,186.7
2026-01-23T14:50:00,Dorm A - Floor 3,hvac,271.0
2026-01-23T14:50:00,Dorm B - Floor 1,idle,203.3
2026-01-23T14:50:00,GreenHouse,idle,185.1
2026-01-23T14:50:00,PeakBusters,hvac,263.7
2026-01-23T14:50:00,SunChasers,idle,248.9
2026-01-23T14:50:00,VoltRiders,idle,206.6
2026-01-23T14:55:00,Alex,idle,177.1
2026-01-23T14:55:00,Dorm A - Floor 3,idle,243.8
2026-01-23T14:55:00,Dorm B - Floor 1,hvac,285.9
2026-01-23T14:55:00,GreenHouse,idle,198.8
2026-01-23T14:55:00,PeakBusters,idle,235.6
2026-01-23T14:55:00,SunChasers,idle,224.3
2026-01-23T14:55:00,VoltRiders,idle,222.4
2026-01-23T15:00:00,Alex,idle,234.3
2026-01-23T15:00:00,Dorm A - Floor 3,idle,205.7
2026-01-23T15:00:00,Dorm B - Floor 1,idle,214.3
2026-01-23T15:00:00,GreenHouse,idle,206.9
2026-01-23T15:00:00,PeakBusters,idle,241.7
2026-01-23T15:00:00,SunChasers,hvac,254.0
2026-01-23T15:00:00,VoltRiders,idle,208.5
2026-01-23T15:05:00,Alex,idle,204.1
2026-01-23T15:05:00,Dorm A - Floor 3,hvac,258.5
2026-01-23T15:05:00,Dorm B - Floor 1,idle,206.3
2026-01-23T15:05:00,GreenHouse,idle,221.3
2026-01-23T15:05:00,PeakBusters,idle,228.7
2026-01-23T15:05:00,SunChasers,idle,229.4
2026-01-23T15:05:00,VoltRiders,idle,203.3
2026-01-23T15:10:00,Alex,idle,184.5
2026-01-23T15:10:00,Dorm A - Floor 3,idle,212.0
2026-01-23T15:10:00,Dorm B - Floor 1,hvac,258.8
2026-01-23T15:10:00,GreenHouse,idle,226.5
2026-01-23T15:10:00,PeakBusters,idle,238.9
2026-01-23T15:10:00,SunChasers,idle,232.0
2026-01-23T15:10:00,VoltRiders,idle,204.1
2026-01-23T15:15:00,Alex,idle,247.5
2026-01-23T15:15:00,Dorm A - Floor 3,idle,232.7
2026-01-23T15:15:00,Dorm B - Floor 1,idle,231.7
2026-01-23T15:15:00,GreenHouse,idle,207.9
2026-01-23T15:15:00,PeakBusters,hvac,251.6
2026-01-23T15:15:00,SunChasers,idle,195.4
2026-01-23T15:15:00,VoltRiders,idle,235.9
2026-01-23T15:20:00,Alex,idle,230.9
2026-01-23T15:20:00,Dorm A - Floor 3,idle,214.6
2026-01-23T15:20:00,Dorm B - Floor 1,idle,233.5
2026-01-23T15:20:00,GreenHouse,idle,174.8
2026-01-23T15:20:00,PeakBusters,hvac,268.5
2026-01-23T15:20:00,SunChasers,hvac,251.0
2026-01-23T15:20:00,VoltRiders,idle,246.2
2026-01-23T15:25:00,Alex,idle,203.1
2026-01-23T15:25:00,Dorm A - Floor 3,idle,242.8
2026-01-23T15:25:00,Dorm B - Floor 1,hvac,259.0
2026-01-23T15:25:00,GreenHouse,idle,230.2
2026-01-23T15:25:00,PeakBusters,idle,240.9
2026-01-23T15:25:00,SunChasers,idle,204.8
2026-01-23T15:25:00,VoltRiders,idle,247.6
2026-01-23T15:30:00,Alex,idle,217.8
2026-01-23T15:30:00,Dorm A - Floor 3,hvac,255.3
2026-01-23T15:30:00,Dorm B - Floor 1,hvac,258.8
2026-01-23T15:30:00,GreenHouse,idle,234.3
2026-01-23T15:30:00,PeakBusters,idle,210.1
2026-01-23T15:30:00,SunChasers,idle,236.1
2026-01-23T15:30:00,VoltRiders,idle,225.2
2026-01-23T15:35:00,Alex,idle,186.0
2026-01-23T15:35:00,Dorm A - Floor 3,hvac,258.1
2026-01-23T15:35:00,Dorm B - Floor 1,hvac,256.7
2026-01-23T15:35:00,GreenHouse,idle,237.2
2026-01-23T15:35:00,PeakBusters,hvac,273.2
2026-01-23T15:35:00,SunChasers,idle,193.9
2026-01-23T15:35:00,VoltRiders,idle,233.8
2026-01-23T15:40:00,Alex,idle,231.9
2026-01-23T15:40:00,Dorm A - Floor 3,hvac,266.0
2026-01-23T15:40:00,Dorm B - Floor 1,idle,231.8
2026-01-23T15:40:00,GreenHouse,idle,193.9
2026-01-23T15:40:00,PeakBusters,idle,204.8
2026-01-23T15:40:00,SunChasers,idle,244.9
2026-01-23T15:40:00,VoltRiders,idle,223.2
2026-01-23T15:45:00,Alex,idle,200.3
2026-01-23T15:45:00,Dorm A - Floor 3,hvac,280.3
2026-01-23T15:45:00,Dorm B - Floor 1,hvac,264.5
2026-01-23T15:45:00,GreenHouse,idle,217.1
2026-01-23T15:45:00,PeakBusters,idle,231.6
2026-01-23T15:45:00,SunChasers,idle,228.6
2026-01-23T15:45:00,VoltRiders,idle,207.3
2026-01-23T15:50:00,Alex,idle,208.5
2026-01-23T15:50:00,Dorm A - Floor 3,hvac,267.1
2026-01-23T15:50:00,Dorm B - Floor 1,idle,209.5
2026-01-23T15:50:00,GreenHouse,idle,227.5
2026-01-23T15:50:00,PeakBusters,hvac,270.7
2026-01-23T15:50:00,SunChasers,idle,246.2
2026-01-23T15:50:00,VoltRiders,hvac,251.3
2026-01-23T15:55:00,Alex,idle,180.6
2026-01-23T15:55:00,Dorm A - Floor 3,idle,246.8
2026-01-23T15:55:00,Dorm B - Floor 1,hvac,251.1
2026-01-23T15:55:00,GreenHouse,idle,176.1
2026-01-23T15:55:00,PeakBusters,idle,247.8
2026-01-23T15:55:00,SunChasers,idle,225.7
2026-01-23T15:55:00,VoltRiders,idle,249.7
2026-01-23T16:00:00,Alex,idle,224.5
2026-01-23T16:00:00,Dorm A - Floor 3,idle,228.5
2026-01-23T16:00:00,Dorm B - Floor 1,idle,208.0
2026-01-23T16:00:00,GreenHouse,idle,212.6
2026-01-23T16:00:00,PeakBusters,idle,227.5
2026-01-23T16:00:00,SunChasers,idle,191.3
2026-01-23T16:00:00,VoltRiders,idle,192.9
2026-01-23T16:05:00,Alex,idle,191.4
2026-01-23T16:05:00,Dorm A - Floor 3,hvac,261.2
2026-01-23T16:05:00,Dorm B - Floor 1,hvac,271.8
2026-01-23T16:05:00,GreenHouse,idle,181.7
2026-01-23T16:05:00,PeakBusters,idle,216.5
2026-01-23T16:05:00,SunChasers,idle,234.3
2026-01-23T16:05:00,VoltRiders,idle,233.3
2026-01-23T16:10:00,Alex,idle,179.8
2026-01-23T16:10:00,Dorm A - Floor 3,hvac,255.4
2026-01-23T16:10:00,Dorm B - Floor 1,idle,226.7
2026-01-23T16:10:00,GreenHouse,idle,187.5
2026-01-23T16:10:00,PeakBusters,idle,245.2
2026-01-23T16:10:00,SunChasers,idle,204.8
2026-01-23T16:10:00,VoltRiders,hvac,251.1
2026-01-23T16:15:00,Alex,idle,226.5
2026-01-23T16:15:00,Dorm A - Floor 3,idle,216.8
2026-01-23T16:15:00,Dorm B - Floor 1,hvac,278.1
2026-01-23T16:15:00,GreenHouse,idle,210.9
2026-01-23T16:15:00,PeakBusters,hvac,261.2
2026-01-23T16:15:00,SunChasers,idle,203.6
2026-01-23T16:15:00,VoltRiders,idle,192.4
2026-01-23T16:20:00,Alex,idle,209.3
2026-01-23T16:20:00,Dorm A - Floor 3,idle,219.7
2026-01-23T16:20:00,Dorm B - Floor 1,idle,245.9
2026-01-23T16:20:00,GreenHouse,idle,194.7
2026-01-23T16:20:00,PeakBusters,idle,205.0
2026-01-23T16:20:00,SunChasers,idle,214.3
2026-01-23T16:20:00,VoltRiders,idle,233.2
2026-01-23T16:25:00,Alex,idle,208.2
2026-01-23T16:25:00,Dorm A - Floor 3,hvac,255.4
2026-01-23T16:25:00,Dorm B - Floor 1,idle,244.3
2026-01-23T16:25:00,GreenHouse,idle,213.8
2026-01-23T16:25:00,PeakBusters,idle,238.0
2026-01-23T16:25:00,SunChasers,idle,201.5
2026-01-23T16:25:00,VoltRiders,idle,208.9
2026-01-23T16:30:00,Alex,idle,194.1
2026-01-23T16:30:00,Dorm A - Floor 3,hvac,269.3
2026-01-23T16:30:00,Dorm B - Floor 1,hvac,250.2
2026-01-23T16:30:00,GreenHouse,idle,216.2
2026-01-23T16:30:00,PeakBusters,idle,229.5
2026-01-23T16:30:00,SunChasers,idle,183.9
2026-01-23T16:30:00,VoltRiders,idle,204.9
2026-01-23T16:35:00,Alex,idle,235.7
2026-01-23T16:35:00,Dorm A - Floor 3,hvac,259.7
2026-01-23T16:35:00,Dorm B - Floor 1,idle,247.8
2026-01-23T16:35:00,GreenHouse,idle,213.8
2026-01-23T16:35:00,PeakBusters,idle,212.5
2026-01-23T16:35:00,SunChasers,idle,238.1
2026-01-23T16:35:00,VoltRiders,idle,202.9
2026-01-23T16:40:00,Alex,idle,179.3
2026-01-23T16:40:00,Dorm A - Floor 3,idle,202.8
2026-01-23T16:40:00,Dorm B - Floor 1,hvac,258.6
2026-01-23T16:40:00,GreenHouse,idle,192.2
2026-01-23T16:40:00,PeakBusters,hvac,284.5
2026-01-23T16:40:00,SunChasers,idle,228.7
2026-01-23T16:40:00,VoltRiders,idle,199.0
2026-01-23T16:45:00,Alex,idle,224.8
2026-01-23T16:45:00,Dorm A - Floor 3,hvac,279.8
2026-01-23T16:45:00,Dorm B - Floor 1,hvac,257.0
2026-01-23T16:45:00,GreenHouse,idle,206.4
2026-01-23T16:45:00,PeakBusters,idle,249.8
2026-01-23T16:45:00,SunChasers,idle,228.8
2026-01-23T16:45:00,VoltRiders,idle,216.1
2026-01-23T16:50:00,Alex,idle,177.7
2026-01-23T16:50:00,Dorm A - Floor 3,idle,206.9
2026-01-23T16:50:00,Dorm B - Floor 1,idle,219.8
2026-01-23T16:50:00,GreenHouse,idle,230.5
2026-01-23T16:50:00,PeakBusters,idle,239.2
2026-01-23T16:50:00,SunChasers,idle,219.5
2026-01-23T16:50:00,VoltRiders,hvac,258.9
2026-01-23T16:55:00,Alex,idle,196.4
2026-01-23T16:55:00,Dorm A - Floor 3,idle,204.0
2026-01-23T16:55:00,Dorm B - Floor 1,idle,230.5
2026-01-23T16:55:00,GreenHouse,idle,221.5
2026-01-23T16:55:00,PeakBusters,idle,244.6
2026-01-23T16:55:00,SunChasers,idle,248.7
2026-01-23T16:55:00,VoltRiders,idle,211.5
2026-01-23T17:00:00,Alex,idle,195.3
2026-01-23T17:00:00,Dorm A - Floor 3,hvac,281.8
2026-01-23T17:00:00,Dorm B - Floor 1,hvac,274.7
2026-01-23T17:00:00,GreenHouse,idle,223.2
2026-01-23T17:00:00,PeakBusters,idle,235.8
2026-01-23T17:00:00,SunChasers,idle,227.0
2026-01-23T17:00:00,VoltRiders,idle,203.4
2026-01-23T17:05:00,Alex,idle,229.9
2026-01-23T17:05:00,Dorm A - Floor 3,hvac,261.5
2026-01-23T17:05:00,Dorm B - Floor 1,idle,229.3
2026-01-23T17:05:00,GreenHouse,idle,224.9
2026-01-23T17:05:00,PeakBusters,idle,233.2
2026-01-23T17:05:00,SunChasers,idle,217.3
2026-01-23T17:05:00,VoltRiders,idle,219.0
2026-01-23T17:10:00,Alex,idle,208.9
2026-01-23T17:10:00,Dorm A - Floor 3,hvac,256.2
2026-01-23T17:10:00,Dorm B - Floor 1,idle,224.5
2026-01-23T17:10:00,GreenHouse,idle,179.5
2026-01-23T17:10:00,PeakBusters,idle,205.7
2026-01-23T17:10:00,SunChasers,idle,245.0
2026-01-23T17:10:00,VoltRiders,idle,221.2
2026-01-23T17:15:00,Alex,idle,237.5
2026-01-23T17:15:00,Dorm A - Floor 3,idle,208.0
2026-01-23T17:15:00,Dorm B - Floor 1,idle,232.7
2026-01-23T17:15:00,GreenHouse,idle,233.4
2026-01-23T17:15:00,PeakBusters,hvac,263.7
2026-01-23T17:15:00,SunChasers,hvac,252.6
2026-01-23T17:15:00,VoltRiders,idle,205.0
2026-01-23T17:20:00,Alex,idle,209.7
2026-01-23T17:20:00,Dorm A - Floor 3,idle,219.6
2026-01-23T17:20:00,Dorm B - Floor 1,idle,218.4
2026-01-23T17:20:00,GreenHouse,idle,235.7
2026-01-23T17:20:00,PeakBusters,idle,207.6
2026-01-23T17:20:00,SunChasers,idle,221.0
2026-01-23T17:20:00,VoltRiders,idle,238.7
2026-01-23T17:25:00,Alex,idle,212.3
2026-01-23T17:25:00,Dorm A - Floor 3,idle,211.5
2026-01-23T17:25:00,Dorm B - Floor 1,idle,208.5
2026-01-23T17:25:00,GreenHouse,idle,228.6
2026-01-23T17:25:00,PeakBusters,idle,209.7
2026-01-23T17:25:00,SunChasers,idle,204.2
2026-01-23T17:25:00,VoltRiders,idle,213.0
2026-01-23T17:30:00,Alex,idle,241.0
2026-01-23T17:30:00,Dorm A - Floor 3,hvac,259.6
2026-01-23T17:30:00,Dorm B - Floor 1,idle,223.2
2026-01-23T17:30:00,GreenHouse,idle,187.3
2026-01-23T17:30:00,PeakBusters,idle,233.8
2026-01-23T17:30:00,SunChasers,hvac,253.2
2026-01-23T17:30:00,VoltRiders,idle,189.7
2026-01-23T17:35:00,Alex,idle,183.2
2026-01-23T17:35:00,Dorm A - Floor 3,hvac,272.6
2026-01-23T17:35:00,Dorm B - Floor 1,hvac,254.2
2026-01-23T17:35:00,GreenHouse,idle,203.3
2026-01-23T17:35:00,PeakBusters,hvac,277.4
2026-01-23T17:35:00,SunChasers,idle,210.7
2026-01-23T17:35:00,VoltRiders,idle,246.6
2026-01-23T17:40:00,Alex,idle,206.5
2026-01-23T17:40:00,Dorm A - Floor 3,idle,192.5
2026-01-23T17:40:00,Dorm B - Floor 1,idle,227.2
2026-01-23T17:40:00,GreenHouse,idle,239.0
2026-01-23T17:40:00,PeakBusters,idle,245.1
2026-01-23T17:40:00,SunChasers,hvac,252.4
2026-01-23T17:40:00,VoltRiders,idle,228.7
2026-01-23T17:45:00,Alex,idle,231.3
2026-01-23T17:45:00,Dorm A - Floor 3,hvac,269.0
2026-01-23T17:45:00,Dorm B - Floor 1,idle,236.6
2026-01-23T17:45:00,GreenHouse,idle,202.5
2026-01-23T17:45:00,PeakBusters,hvac,264.7
2026-01-23T17:45:00,SunChasers,idle,228.2
2026-01-23T17:45:00,VoltRiders,idle,240.2
2026-01-23T17:50:00,Alex,idle,188.9
2026-01-23T17:50:00,Dorm A - Floor 3,hvac,266.8
2026-01-23T17:50:00,Dorm B - Floor 1,hvac,279.0
2026-01-23T17:50:00,GreenHouse,idle,216.0
2026-01-23T17:50:00,PeakBusters,idle,204.4
2026-01-23T17:50:00,SunChasers,idle,248.5
2026-01-23T17:50:00,VoltRiders,idle,238.8
2026-01-23T17:55:00,Alex,idle,239.4
2026-01-23T17:55:00,Dorm A - Floor 3,idle,219.4
2026-01-23T17:55:00,Dorm B - Floor 1,idle,246.7
2026-01-23T17:55:00,GreenHouse,idle,206.4
2026-01-23T17:55:00,PeakBusters,idle,204.4
2026-01-23T17:55:00,SunChasers,idle,246.3
2026-01-23T17:55:00,VoltRiders,hvac,254.8
2026-01-23T18:00:00,Alex,gaming_pc,605.6
